schema_version,record_type,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,arxiv_id,categories,abstract,collected_at
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21976v1,Closed-loop AI achieves certifiable engineering design,Tianyi Yu; Chengxing Tao; Haoxuan Shen; Huiyang Li; Rugang Chen; Long Teng; Lilin Wang; Yan Li; Qingbin Chen; Chaogang Xu; Lizhong Wang,http://arxiv.org/abs/2608.21976v1,,,2026-08-22T14:24:58Z,2608.21976v1,cs.AI,"Agentic AI has automated parts of scientific discovery, including paper generation, expert-level coding, therapeutic proposal, and autonomous experimentation. Complex physical engineering design remains a gap, because candidates must satisfy simultaneous constraints in fluid dynamics, solid mechanics, and structural stability. We introduce The AI Engineer, an agentic framework that couples large language models (LLMs) to deterministic engineering backends in a closed loop: natural-language requirements are converted into design-domain geometry and mesh; topology is optimized with bi-directional evolutionary structural optimization (BESO) coupled to the CalculiX solver; and member sizes are refined with particle swarm optimization (PSO) coupled to Zwind under offshore aero-hydro-servo-elastic load cases. To explore many designs without per-candidate certification cost, an Automated Reviewer scores each candidate on five dimensions (capacity, steel intensity, unit cost, constructability, and fatigue life) using piecewise-linear functions calibrated on 11 real floating-wind projects. Search terminates only when a candidate reaches a composite score $S \ge 85$ (grade A) with no subscore below 60. We validated this gate by submitting the top-scoring design to the China Classification Society (CCS) for Approval in Principle (AIP), which it passed; AIP is thus an external check that the reviewer tracks professional judgment, not the daily objective. The certified design outperforms the human-optimized TuQiang baseline, reducing steel mass and unit capital cost by 8.1% each while meeting all AIP criteria. This verification-closed regime, in which every proposal is judged by deterministic physics and codified limit states, distinguishes The AI Engineer from open-ended generative systems. Remaining limits include detailed design and fabrication-hard constraints.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21964v1,Repo2Skill-Evo: Repository Skills Go Stale in Silence,Chenyuan Duan; Ge Shi; Zineng Mao; Ge Zhang; Hao Liang; Yinzhu Piao; Yuchen Wu; Zhixin Yao; Kaiyu Huang; Wenhao Huang; Linzhuang Sun; Shen Yan; Wentao Zhang,http://arxiv.org/abs/2608.21964v1,,,2026-08-22T14:07:51Z,2608.21964v1,cs.AI; cs.SE,"Large language model (LLM) agents increasingly operate over evolving software repositories, where success depends on repository-specific procedural knowledge: which APIs to call, which scripts to run, and which conventions the current release expects. Agent skills externalize this knowledge into reusable units, and prior work shows that they can improve agent performance. What remains unclear is whether that improvement is durable. The same version specificity that makes a skill useful also makes it fragile: after a release, it may become stale without raising any explicit signal, while continuing to provide obsolete guidance. Externalizing knowledge into a skill can therefore make its decay invisible. We study whether agents can keep this externalized knowledge current. Repo2Skill-Evo casts each release transition as a skill-maintenance task: given a V1 skill set and the official V1-to-V2 patch, an agent must update obsolete skill content while preserving guidance that remains valid. Across 57 real-world repositories and 105 selected release transitions, every evaluated transition invalidates part of the V1 skill set. Yet six frontier agents reach only 29.9%-69.7% avg@3 macro F1 under a patch-grounded removal metric that balances stale-content recall against over-editing precision. Across runs, two opposing errors dominate: incomplete coverage of affected files in the skill set leaves stale content untouched, while overbroad editing is associated with higher recall but lower precision. Repository skills go stale in silence, and even frontier agents cannot reliably maintain them.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21962v1,NoTB: Oracle-Free Triage of LLM-Generated RTL via Cross-Model Formal Consensus,Elisavet Lydia Alvanaki; Je Yang; Biruk Seyoum; Luca P. Carloni,http://arxiv.org/abs/2608.21962v1,,,2026-08-22T13:59:51Z,2608.21962v1,cs.AR; cs.AI,"Large language models (LLMs) are increasingly used to generate register-transfer-level (RTL) designs from natural-language specifications. However, assessing functional correctness at early stages remains a fundamental challenge. Existing oracle-free approaches rely either on simulation-based agreement, which depends on LLM-generated testbenches that can fail or vary across models, or on LLM-as-a-judge heuristics, which produce inconsistent predictions. We introduce NoTB, an oracle-free triage framework that infers correctness from cross-model formal consensus. NoTB generates RTL implementations from multiple independently trained LLM families and applies Sequential Equivalence Checking (SEC) to identify designs that are provably equivalent. We show that the diversity of model families within an SEC-equivalent cluster induces a calibrated correctness signal, enabling risk-coverage tradeoffs without requiring testbenches. On 78 CVDP RTL-generation tasks, four-family formal consensus achieves 94.7% precision at 27% coverage; three-family consensus achieves 87% precision at 33% coverage. These operating points give designers a tunable accept/defer rule before a trusted testbench or golden RTL is available. Overall, NoTB demonstrates that formal cross-model agreement provides a reliable basis for high-confidence triage without model-dependent oracles",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21952v1,SSDi8: Accurate and Efficient 8-bit Quantization for State Space Duality,Hyunwoo Kim; Byoungchan Ko; Minseok Kang; Minwoo Kim; Dongjin Lee; Jaehoon Lee; Sungroh Yoon; Dahuin Jung,http://arxiv.org/abs/2608.21952v1,,,2026-08-22T13:29:28Z,2608.21952v1,cs.AI,"Recent advances in sequence modeling have highlighted Mamba as a state space architecture offering efficient long-range dependency modeling and providing a viable alternative to Transformers. Building upon this, Mamba-2 introduces the Structured State Space Duality (SSD), which integrates recurrent and attention modes to achieve efficiency and scalability. However, this architectural expansion substantially increases memory and latency overhead, underscoring the need for efficient compression strategies tailored to SSD. In this work, we present SSDi8, the first post-training quantization framework specifically designed for SSD to maintain a persistent INT8 path. SSDi8 introduces a reformulation that decouples element-wise multiplications from matrix multiplications, enabling reuse of quantized activations across modules. Moreover, SSDi8 adaptively quantizes channel-varying activations at cost-effective points, further reducing latency. On the accuracy side, SSDi8 explicitly leverages the intrinsic dimensional decomposition of SSD, exploiting distinct outlier distributions across axes, and incorporates an error correction term based on per-channel error statistics. Comprehensive experiments demonstrate that SSDi8 achieves accuracy comparable to FP16 while delivering up to 1.4x speedup in W4A8 and W8A8 settings. We further validate its robustness in resource-constrained environments by deploying it on the Orin NX device.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21950v1,Bulbul: A Dataset for Dialectal Arabic Speech Recognition,Ahmed Ashraf; Aisha Alansari; Fadel Al Abbas; Nada Almarwani; Samah Aloufi; Saad Ezzini; Maged S. Al-Shaibani; Doaa Dalaq; AbdelRahim A. Elmadany; Muhammad Abdul-Mageed; Mohamed Mehdi Trigui; Dania Refai; Layan Refai; Mohamed Akrout; Mustafa Jarrar; Wasfi G. Al-Khatib; Alaa Dalaq; Darin El-Nakla; Samir Abdaljalil; Abdulrahman Al-Fakih; Nour El Imane Zeghib; Moussa Redah; Salmane Chafik; Mohamed El-Attar; Rima Grati; Sarah Kohail; Malak Alkhorasani; Khadijah Al Safwan; Ismail M. Mudhaffar; Ali Altam; Ahmed Al-Shaikh; Adnan Saeed; Hamzah Luqman,http://arxiv.org/abs/2608.21950v1,,,2026-08-22T13:27:12Z,2608.21950v1,cs.CL; cs.AI,"Arabic automatic speech recognition (ASR) faces unique challenges due to diglossia, extensive regional dialect variation, and limited speech resources. Existing speech datasets often focus on single dialects or large-scale broadcast/web data, leading to trade-offs between linguistic diversity and annotation quality. We present BULBUL, a multi-dialect Arabic ASR dataset collected from 275 speakers in 11 Arab countries. BULBUL includes structured dialect and sub-dialect coverage, as well as recordings of classical Arabic and modern standard Arabic spoken by participants in their native dialectal accents to support accent-aware modeling. The quality of the recordings was ensured through a two-level human verification process. We further benchmark a range of recent ASR systems, establishing strong baselines for modern dialectal and accented Arabic ASR.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21946v2,EDGE: Experience-Distillation for Guided Exploration in Agentic Reinforcement Learning,Can Xie; Yuyi Zhou; Wen Yang; Ziyi zhang; Siyao Song; Yingzhuo Deng; Shuo Ren; Jiajun Zhang,http://arxiv.org/abs/2608.21946v2,https://github.com/xvolcano02/EDGE,4,2026-08-22T13:16:25Z,2608.21946v2,cs.CL; cs.AI; cs.LG,"Reinforcement learning with outcome-based objectives such as GRPO enables LLM-based agents to solve complex, long-horizon tasks, yet the reusable exploration patterns embedded in interaction trajectories are largely discarded after a single policy update. Existing experience-augmented approaches retrieve historical guidance at inference time, but they apply experiences without accounting for the policy's evolving capability and create persistent dependencies on external retrieval. We propose EDGE (Experience-Distillation for Guided Exploration), a framework that treats retrieved experiences as temporary training-time scaffolds and progressively internalizes their benefits into the parametric policy. Concretely, EDGE partitions each rollout group into experience-conditioned and experience-free trajectories to estimate and admit only positive marginal gains without extra sampling, then distills the induced behavior into the base policy via a reverse-KL objective on its own empirical support. A co-evolutionary experience bank further synthesizes guidance from emerging failure modes and prunes obsolete entries as the policy evolves. Across embodied, web, and search-based QA tasks, EDGE improves over strong RL baselines by up to 12.5 points and remains effective without inference-time scaffolds or a proprietary reflector. The code is available at https://github.com/xvolcano02/EDGE.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21942v1,TessIndex: Capability Verified Identity System for the Agent Economy,Mehul Goenka; Tejas Pathak; Siddharth Asthana,http://arxiv.org/abs/2608.21942v1,,,2026-08-22T12:49:11Z,2608.21942v1,cs.AI; cs.CR; cs.MA; cs.NI,"Software systems have traditionally been organized around applications where human users act as principal decision-makers. Recent developments in agentic capabilities alter this paradigm: software agents now autonomously translate high-level goals into structured tasks, orchestrating tools, services and sub-agents to execute complex workflows. This evolution gives rise to an agent economy where these autonomous agents capture real economic value. However, the infrastructure required to support the agent economy fails across three critical dimensions: the absence of persistent identity infrastructure prevents systemic accountability in agentic workflows; capability claims remain self-declared not backed by verifiable execution evidence; and the disconnect between creator identities, agent performance, and project value hinders the economic valuation of agents as assets. While existing registries provide naming and discovery, unifying these features around a persistent identity anchor remains largely unaddressed. TessIndex is a capability-verified identity system for agent primitives that utilizes a dual-plane architecture: the blockchain records compact commitments for identity, ownership, and verification, while centralized servers maintain dynamic metadata for discovery, commerce, and reputation. It establishes: persistent identities across agent primitives to enforce systemic accountability in autonomous workflows; a predicate-based verification process replacing self-declared claims with cryptographic capability proof; an identity infrastructure that links agent performance to both project and creator identities while capturing value through tokenization. Ultimately, TessIndex serves as an integrated infrastructure that binds an agent's existence across capabilities, execution, and reputation into a single persistent identity.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21941v1,Multimodal Prompt Learning with Irregular EHRs for Robust Monitoring of Critical Care Patients,Yixin Yang; Yueyang Sun; Weichen Liu; Xianbing Zhao; Sicen Liu,http://arxiv.org/abs/2608.21941v1,,,2026-08-22T12:49:01Z,2608.21941v1,cs.AI,"Accurate assessment of patients in intensive care units (ICUs) is essential for timely clinical intervention and improved patient outcomes. Multimodal electronic health records (EHRs), including structured physiological time series and longitudinal clinical notes, provide complementary information for critical care prediction. However, in real-world clinical settings, individual modalities may be partially observed or entirely unavailable, resulting in substantial performance degradation for existing multimodal models. To address this challenge, we propose a multimodal prompt-learning framework for robust clinical prediction under diverse missing-modality scenarios. The proposed framework introduces four complementary types of prompts: generative prompts, missing-signal prompts, missing-type prompts, and temporal prompts. Generative prompts construct surrogate latent representations for unavailable modalities, while missing-signal prompts distinguish observed representations from generated ones. Missing-type prompts condition the model on different modality-availability configurations, whereas temporal prompts perform condition-specific aggregation over temporally encoded clinical sequences. Together, these prompts enable the model to capture missingness-aware intramodal dependencies and cross-modal interactions within a unified architecture. Extensive experiments demonstrate that our method outperforms existing approaches across evaluation metrics on two missingness settings. Ablation and robustness analyses further verify the complementary contributions of the four prompt types and the effectiveness of the proposed framework for clinical prediction from incomplete multimodal EHR data.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.26185v1,Can You Say This for Me? Speaking Up by Proxy in Co-Located Discussion,Yue Shen; Rehema Abulikemu; Ryan P. McMahan; Yan Chen,http://arxiv.org/abs/2608.26185v1,,,2026-08-22T11:54:37Z,2608.26185v1,cs.AI; cs.ET; cs.HC,"Equal participation in co-located discussion is important for effective collaboration, yet people often hold back when they anticipate negative interpersonal or professional consequences, especially when raising a point requires voicing it themselves. We present SecondVoice, a mixed-reality system that enables people to speak up through an embodied virtual proxy. By separating what is said from who says it, SecondVoice brings hesitant points into the live spoken discussion without putting the speaker on the spot. Using a private overlay, users specify their intent through a structured specification process rather than composing a full utterance. The system reformulates the input and voices it into the conversation through the proxy. We characterize a design space of participation channels under social risk. In a preliminary within-subject study (N = 16), we compare the complete SecondVoice system with an anonymous text-board channel across two group discussion tasks. Half of participants reported using SecondVoice for a point they did not say aloud, compared with 18.8% for the text board. Proxy-delivered points entered the spoken floor and were followed by multi-turn group engagement, which we did not observe after text-board posts. Participants described the channel as situationally valuable but identified tradeoffs around timing, ownership, and trust in reformulation.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21928v1,GuardianBench: A Same-Scene Instruction-Contrastive Benchmark for Latent Contextual Risk in Embodied AI,Zhesheng Zhang; Jiahao Lu; Wei Liu; Cong Pan; Jianhua Yang; Yixiang Chen; Hongyuan Yu; Mengqi Zhang; Kailin Lyu; Zhumin Chen; Keji He,http://arxiv.org/abs/2608.21928v1,,,2026-08-22T11:40:27Z,2608.21928v1,cs.AI; cs.CL; cs.RO,"In embodied AI, safety risk can be latent: a benign instruction and a safe scene become hazardous only when composed. Prior work has advanced embodied safety by varying visual contexts or evaluating execution-time dynamics, but the complementary axis of fixing the scene and varying only the instruction remains underexplored. We introduce GuardianBench, an instruction-contrastive benchmark grounded in international safety standards that isolates this latent contextual risk through 3,024 instruction-scene examples organized as same-scene Safe/Unsafe contrastive pairs across various hazard categories. Benchmarking state-of-the-art vision-language models (VLMs) reveals instruction-insensitive verdicts: models disproportionately approve both instructions under a given scene; across the primary models, average pair accuracy is only 24.1%. Our systematic rationale audit localizes the dominant failure: models fail to bind the instruction-relevant cues that differentiate safe from unsafe compositions. As a post-training case study, Verdict Log-Odds Supervision (VLOS), a lightweight verdict-level objective, substantially improves performance on open-weight backbones. Together, our latent contextual risk task formulation, standards-grounded contrastive benchmark construction, pair-level and rationale-level failure diagnosis, and benchmark-enabled verdict calibration establish GuardianBench as a controlled evaluation suite for exposing and improving safety reasoning over instruction-scene compositions under latent contextual risk.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.26184v1,TutorTrace: A Dataset and Taxonomy for Classifying Learner Behavioral States during AI-Assisted Programming Education,David Barron; Xiaohang Tang; Rezky Dwisantika; Minsun Kim; David H. Smith; Jiaming Cui; Yan Chen,http://arxiv.org/abs/2608.26184v1,,,2026-08-22T11:40:23Z,2608.26184v1,cs.AI; cs.HC,"AI programming tutors provide scalable support, yet lack the behavioral context human tutors rely on to adapt support to learners' needs. We present TutorTrace, a dataset and behavioral abstraction pipeline that makes learners' behavioral context visible and computable in real time from low-level IDE telemetry. Across four deployments in two introductory Python courses (N=480), TutorTrace captures approximately 180K telemetry events, 13,633 behavioral segments, and 27 continuously computed metrics. From this foundation, we derive a taxonomy of learner activity before the first AI query, between consecutive queries, and across the full session, enabling systems to respond not just to what learners say, but to what they have done leading up to the help-seeking moment. In a preliminary classroom evaluation, behavior-aware prompts were associated with a decrease in intervals between queries with no independent work from 50.0% to 20.7%. As an additional demonstration of downstream utility, we evaluate TutorTrace on two held-out prediction tasks: whether a learner will query within the next 60 seconds (AUROC=.726) and whether an upcoming query reflects guided or dependent help-seeking (AUROC=.717). Together, these findings show how behavioral context can enable adaptive AI tutoring at scale.",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21927v1,Bi-EZP: LLM-Guided Bilevel Program Evolution for Ensemble Zero-Cost Proxy Discovery,Yutao Lai; Kezhao Lai; Hai-Lin Liu,http://arxiv.org/abs/2608.21927v1,,,2026-08-22T11:34:35Z,2608.21927v1,cs.LG; cs.AI,"Zero-cost proxies enable neural architecture search (NAS) to rank candidate networks from statistics computed at initialization, avoiding repeated training. However, different proxies capture different properties and often produce inconsistent rankings across search spaces. Ensemble proxies can combine complementary signals, but automated discovery must optimize both discrete aggregation structures and their continuous coefficients, making structural quality difficult to separate from parameter calibration. We propose Bi-EZP, a bilevel framework that decouples these decisions. At the upper level, a large language model generates executable aggregation programs over four complementary base proxies with program-specific parameter bounds. At the lower level, covariance matrix adaptation evolution strategy (CMA-ES) optimizes the continuous parameters of each fixed program on an inner training split. The calibrated programs are then evaluated using Kendall's rank correlation on a disjoint validation split, enabling evolutionary selection to favor structures that generalize beyond their calibration data. Experiments on NATS-Bench and Network Design Spaces evaluate ranking performance across heterogeneous search spaces, and DARTS experiments assess downstream architecture search. Results show that separating program discovery from numerical calibration provides an effective approach to automated ensemble zero-cost proxy construction. The source code is available at: https://anonymous.4open.science/r/Bi-EZP-318D",2026-08-30T11:51:18.225110+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21925v1,ESCRAG-R1: Retrieval-Augmented Reinforcement Learning for Emotional Support Conversation,Weichu Liu; Yuxuan Hu; Yirong Sun; Ningning Mao; Ziyun Zhang; Jian Chen; Mingyang Xu; Qishan Zhong; Chengming Li,http://arxiv.org/abs/2608.21925v1,https://github.com/Matcha-Liu/ESCRAG-R1,0,2026-08-22T11:32:22Z,2608.21925v1,cs.AI,"Emotional Support Conversation (ESC) systems aim to provide holistic support by balancing professional therapeutic competence with natural empathy. However, existing methods struggle to simultaneously achieve structured, stage-aware reasoning and seamless empathy-expertise alignment, often resulting in an artificial splicing of clinical strategies and generic reassurance. To overcome these limitations, we propose ESCRAG-R1, a unified framework that integrates retrieval-based psychological guidance into Group Relative Policy Optimization (GRPO). By incorporating retrieval into the reinforcement learning loop, ESCRAG-R1 transforms external knowledge into a robust learning signal that stimulates explicit internal reasoning prior to generation and fundamentally reshapes the model's internal policy. To provide the reliable supervision required for this optimization, we construct ESC-Preference, a high-quality dataset based on a Client--Counselor--Judge evaluation framework that delivers precise, empathy-aware reward signals. Extensive experiments demonstrate that ESCRAG-R1 significantly outperforms existing baselines by mitigating superficial splicing and realizing a natural integration of professional guidance and empathetic expression. Code and datasets are released at https://github.com/Matcha-Liu/ESCRAG-R1.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21914v1,Consistency Is Not Coherence: Orientation Search for Certified Alignments Between 4D Defence Upper Ontologies,Fabio Rovai,http://arxiv.org/abs/2608.21914v1,,,2026-08-22T10:55:39Z,2608.21914v1,cs.AI; cs.DB; cs.LO,"We align three upper ontologies that sit under UK and NATO defence data infrastructure: the Information Exchange Standard (IES), the Higher Quality Data Model (HQDM) that underpins the National Digital Twin, and Basic Formal Ontology (BFO). No public alignment between IES and HQDM existed. Promoting a hand-curated 17-correspondence crosswalk to OWL and reasoning over the complete merged ontologies with HermiT produces three results that we believe matter beyond this pair.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21898v1,Training Needs Trustworthy Worlds: Verified Synthetic Web Environments for Agent Learning,Chenghao Zhang; Canran Xiao; SaiSai Hu; Dan Roth,http://arxiv.org/abs/2608.21898v1,,,2026-08-22T10:18:45Z,2608.21898v1,cs.AI,"Web agents promise to automate complex digital workflows, but their training remains limited by synthetic environments that look plausible while hiding broken links, inconsistent states, or infeasible tasks. We address the gap between scalable environment generation and trustworthy agent learning by constructing synthetic web environments that are executable, auditable, and grounded in backend state. Our framework represents each generated website as a structured scaffold of pages, navigation links, database records, state-change markers, and task constraints, then verifies and repairs structural, semantic, consistency, and feasibility defects before policy training. During interaction, ordinary UI transitions are executed deterministically, while persistent backend updates are invoked only through validated state-change markers, enabling dense rewards compiled from verified task-progress predicates. Across 500 synthetic environments spanning six domains, our method reduces task-blocking defects and improves feasible-task rate from 48.6% to 94.8%, while producing stronger PPO policies and improving transfer to WebArena, WebShop, and MiniWoB++ without LLM calls at evaluation time. These results show that verified synthetic environments can serve as a scalable and reliable training substrate for compact web agents, shifting synthetic webagent learning from surface-level plausibility toward executable, state-grounded supervision.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21897v1,From Solver Feedback to Faithful Plans: Multi-Role Reinforcement Learning for Symbolic Planning,Chenghao Zhang; Yikai Mao; Shanqi Liu; Haoyu Gao; SaiSai Hu; Dan Roth,http://arxiv.org/abs/2608.21897v1,,,2026-08-22T10:18:04Z,2608.21897v1,cs.AI,"Reliable planning requires converting natural-language instructions into executable symbolic specifications, yet large language models remain brittle without costly PDDL annotations and may exploit solver success in semantically unfaithful ways. We study how to learn faithful natural-language-to-PDDL formalization using only solver feedback, without human-written demonstrations. We propose a solvergrounded multi-role reinforcement learning framework where a single language model acts as an Actor, Judge, and Editor for generation, verification, and repair. The Actor proposes PDDL specifications, the Judge provides a solver-calibrated quality signal, and the Editor performs bounded diagnostic-conditioned refinement. On PlanBench, our method improves average success from 35.5% for LLM+P to 70.8%, achieves 66.3% faithful success, and reduces semantic drift to 6.4%. These results show that organizing solver feedback into generation, verification, and repair roles enables more scalable and faithful annotation-free symbolic planning",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21895v1,Breaking the Assumptions: Auditing Input-Side Jailbreak Defenses Against Semantic Attacks,Aaditya Pratap; Harsh Kasyap; Somanath Tripathy,http://arxiv.org/abs/2608.21895v1,,,2026-08-22T10:14:23Z,2608.21895v1,cs.CR; cs.AI,"Locally deployed Large Language Models (LLMs) via inference engines such as Ollama run without the moderation and abuse detection present in API-served models. Therefore, the safety of LLMs depends on the defense mechanisms used, and their effectiveness depends on the assumptions on which they were designed. This paper does an audit of defense mechanisms under jailbreak attacks on locally deployed models. Some defenses provide formal guarantees (SmoothLLM, Erase-and-Check, Sequential Monitors), while others rely on empirical detection results (Semantic Smoothing, Self-Denoised Smoothing, Perplexity Filtering). Instead of merely observing that defenses fail, we trace each failure back to the specific assumption: for every defense, we extract the condition it relies on, derive the empirical pattern a violation should produce, and test that prediction on six open-weight models (14B to 35B parameters) with a corpus of 100 jailbreak prompts taken from more than 40 public sources, totalling 13,800 evaluation records.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21893v1,A Scalable Vector Graphics Latent Space,Leonardo Zini; Elia Frigieri; Lorenzo Baraldi,http://arxiv.org/abs/2608.21893v1,,,2026-08-22T10:12:14Z,2608.21893v1,cs.CV; cs.AI,"Scalable Vector Graphics are a fundamental medium for resolution-independent visual content, yet the deep learning community lacks a continuous, dense, and invertible latent space for vector representations, the kind of foundational building block that Variational Autoencoders and their descendants have long provided for raster images. We introduce SLS (SVG Latent Space), a Transformer-based autoencoder that learns compact dense representations of individual SVG paths, the atomic visual elements from which any SVG image can be composed. By modeling SVG commands, coordinate data, and visual properties within a unified BPE-based token vocabulary, SLS learns fixed-size latent representations that jointly capture structure and appearance, and can be decoded back into valid, style-consistent SVG paths with high fidelity. The resulting embedding space is robust, invertible, and structured: embeddings lie on a unit hypersphere, enabling efficient similarity search, composition, and downstream conditioning through simple vector-space operations. Finally, we demonstrate that SLS generalizes across diverse tasks reducing their FLOPs by over 150 times compared to token-based approaches, and establishing a general-purpose latent foundation for vector graphics research.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21874v1,Pruned Traffic Trees: Native Semantic Compression with a Protocol-Structured Model Family for Encrypted Traffic Classification,Yuantu Luo; Jun Tao; Xiangyu Xu; Linxiao Yu; Kangying Li,http://arxiv.org/abs/2608.21874v1,,,2026-08-22T09:33:49Z,2608.21874v1,cs.NI; cs.AI,"Deep learning has achieved strong performance in encrypted traffic classification (ETC), yet its computational cost limits deployment on resource-constrained network devices such as routers and middleboxes. Existing compression methods mainly operate on weights, channels, hidden representations, or predictions, but do not explicitly determine which protocol fields and structural contexts should remain. We propose Pruned Traffic Trees (PTT), a three-level protocol-structured model family that treats native protocol structures as compression units. PTT-Full learns protocol-structured representations and field salience from complete Protocol Tree Graphs (PTGs), with flow-level self-supervised learning and protocol-presence-aware sparse execution. The learned salience and TopK+$k$ closure construct Distilled PTGs (PTG-Ds) for PTT-Distilled, while PTT-Lite inherits this topology and reduces width through structure-aligned transfer and flow-level logits distillation. Under flow-disjoint and Strong Information Information (SII)-masked settings, PTT-Full achieves Macro-F1 scores of 0.9519 and 0.9416 on CSTNET-TLS1.3 and CipherSpectrum, while PTT-Lite retains 0.9325 and 0.9136 with 80.3\% and 61.3\% fewer parameters, 98.85\% and 98.78\% lower effective GFLOPs, and 8.75$\times$ and 8.46$\times$ CPU inference speedups. These results demonstrate that treating protocol structure itself as the compression object enables effective performance-efficiency trade-offs for lightweight ETC.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21869v1,GuardPaint:SpeculativeSafetyDecodingforText-to-ImageGeneration,Shreyash Dhoot; Paras Dhiman; Arsh Abbas Naqvi; Aranbi Dutta; Aman Chadha; Vinija Jain; Amitava Das,http://arxiv.org/abs/2608.21869v1,,,2026-08-22T09:28:30Z,2608.21869v1,cs.CV; cs.AI,"Text-to-image (T2I) diffusion models offer powerful visual generation, but their controllability creates a critical safety challenge: adversarial prompts can steer the denoising trajectory toward policy-violating content such as explicit nudity or graphic violence. Existing safeguards mostly act before generation through prompt filtering or after generation through image classification, leaving the diffusion process itself unguarded and often yielding only refusal rather than safe visual repair. We introduce GuardPaint, a speculative decoding framework for safe T2I generation that intervenes inside the diffusion trajectory without modifying the base model. A lightweight auditor monitors intermediate images, localizes unsafe regions, and triggers surgical inpainting repair only where needed. Candidate repairs are generated by a policy-aligned inpainter and selected through a guarded tournament that accepts edits only when they improve policy compliance while preserving prompt fidelity and perceptual quality. Across five jailbreak families SneakPrompt, MMA, PGJ, DACA, and RABell and UNet/flow-matching models including SD~1.5, SDXL, SD~3.5, and FLUX.1-dev. GuardPaint reduces attack success and harmful generations with minimal degradation to image quality, prompt fidelity, and benign behavior. Content warning: This paper contains examples involving nudity and violence that some readers may find disturbing, distressing, or offensive.",2026-08-30T11:51:18.227122+00:00
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2608.21868v1,HiMA-MDD: A Hierarchical Multi-Agent Harness for Interpretable Multimodal Depression Detection in Clinical Interviews,Ao Chen; Xiaojiang Peng,http://arxiv.org/abs/2608.21868v1,,,2026-08-22T09:26:42Z,2608.21868v1,cs.AI,"Depression assessment from multimodal clinical interviews requires integrating dispersed evidence from multiple symptoms into a coherent PHQ-8 profile. This process is hierarchical: relevant evidence is often sparse and context-dependent within local question-answer exchanges, multiple exchanges jointly support symptom-level judgments, and the final assessment depends on the coherence of the complete symptom profile. Existing LLM systems either process interviews holistically or distribute work across generic agent roles; neither design necessarily provides an explicit orchestration mechanism that coordinates evidence access, item-score authority, bounded feedback, and state recording across these levels. To address this gap, we introduce HiMA-MDD, a hierarchical multi-agent harness that aligns this assessment hierarchy with three agent layers. After non-agentic preprocessing constructs context-preserving multimodal QA units, Layer 1 identifies candidate QA-to-item relations and supports bounded item-grounded evidence routing. Layer 2 assigns symptom groups to operational factor specialists, with one specialist responsible for each provisional item score. Layer 3 audits the complete provisional profile, requests at most one round of targeted revision, and reconstructs the verified PHQ-8 profile. This layered design naturally yields a Hierarchical Evidence Trace, preserves all intermediate evidence, judgments, and revisions for auditability. The final item scores then deterministically produce the total score and screening decision. Using Qwen2.5-72B-Instruct as the harness backbone, our experiments on E-DAIC demonstrate that HiMA-MDD outperforms the compared state-of-the-art methods.",2026-08-30T11:51:18.227122+00:00
