raw_name,canonical_name,match_method,confidence,record_type
Maximal,Maximal,unresolved,0.0,STARTUP
PARES AI,PARES AI,unresolved,0.0,STARTUP
Altur,Altur,unresolved,0.0,STARTUP
Pally,Pally,unresolved,0.0,STARTUP
Reacher,Reacher,unresolved,0.0,STARTUP
CLODO,CLODO,unresolved,0.0,STARTUP
Fleetline,Fleetline,unresolved,0.0,STARTUP
Modelence,Modelence,unresolved,0.0,STARTUP
TectoAI,TectoAI,unresolved,0.0,STARTUP
RowFlow,RowFlow,unresolved,0.0,STARTUP
NOSO LABS,NOSO LABS,unresolved,0.0,STARTUP
Luminal,Luminal,unresolved,0.0,STARTUP
Paloma,Paloma,unresolved,0.0,STARTUP
Mixy,Mixy,unresolved,0.0,STARTUP
Uplane,Uplane,unresolved,0.0,STARTUP
Zavo,Zavo,unresolved,0.0,STARTUP
Nexus,Nexus,unresolved,0.0,STARTUP
Bolna AI,Bolna AI,unresolved,0.0,STARTUP
Scoop,Scoop,unresolved,0.0,STARTUP
Caddy,Caddy,unresolved,0.0,STARTUP
The Context Company,The Context Company,unresolved,0.0,STARTUP
Norra,Norra,unresolved,0.0,STARTUP
Tell if AI,Tell if AI,unresolved,0.0,STARTUP
Flick,Flick,unresolved,0.0,STARTUP
SellRaze,SellRaze,unresolved,0.0,STARTUP
Unsiloed AI,Unsiloed AI,unresolved,0.0,STARTUP
LogosGuard,LogosGuard,unresolved,0.0,STARTUP
Agentic Fabriq,Agentic Fabriq,unresolved,0.0,STARTUP
Aleph Lab,Aleph Lab,unresolved,0.0,STARTUP
Helonic,Helonic,unresolved,0.0,STARTUP
FinalDose,FinalDose,unresolved,0.0,STARTUP
Rovr,Rovr,unresolved,0.0,STARTUP
Radius,Radius,unresolved,0.0,STARTUP
Cortex AI,Cortex AI,unresolved,0.0,STARTUP
Patent Watch,Patent Watch,unresolved,0.0,STARTUP
Anto Biosciences,Anto Biosciences,unresolved,0.0,STARTUP
Aside,Aside,unresolved,0.0,STARTUP
Sourcebot,Sourcebot,unresolved,0.0,STARTUP
Relaw,Relaw,unresolved,0.0,STARTUP
Specific,Specific,unresolved,0.0,STARTUP
Perseus,Perseus,unresolved,0.0,STARTUP
MadeThis,MadeThis,unresolved,0.0,STARTUP
Layers,Layers,unresolved,0.0,STARTUP
DiligenceSquared,DiligenceSquared,unresolved,0.0,STARTUP
Axial,Axial,unresolved,0.0,STARTUP
Clicks Health,Clicks Health,unresolved,0.0,STARTUP
Openroll,Openroll,unresolved,0.0,STARTUP
Ndea,Ndea,unresolved,0.0,STARTUP
Haladir,Haladir,unresolved,0.0,STARTUP
Linzumi,Linzumi,unresolved,0.0,STARTUP
OneTriangle,OneTriangle,unresolved,0.0,STARTUP
Imperfect,Imperfect,unresolved,0.0,STARTUP
Piris Labs,Piris Labs,unresolved,0.0,STARTUP
RamAIn,RamAIn,unresolved,0.0,STARTUP
Salus,Salus,unresolved,0.0,STARTUP
Rapidfolio,Rapidfolio,unresolved,0.0,STARTUP
IncidentFox,IncidentFox,unresolved,0.0,STARTUP
Instinct,Instinct,unresolved,0.0,STARTUP
Revion,Revion,unresolved,0.0,STARTUP
Ressl AI,Ressl AI,unresolved,0.0,STARTUP
Sitefire,Sitefire,unresolved,0.0,STARTUP
Bubble Lab,Bubble Lab,unresolved,0.0,STARTUP
Archal,Archal,unresolved,0.0,STARTUP
Voxel Energy,Voxel Energy,unresolved,0.0,STARTUP
Superset,Superset,unresolved,0.0,STARTUP
Datoric,Datoric,unresolved,0.0,STARTUP
Servo7,Servo7,unresolved,0.0,STARTUP
Foreman,Foreman,unresolved,0.0,STARTUP
Turnstone,Turnstone,unresolved,0.0,STARTUP
Atlia,Atlia,unresolved,0.0,STARTUP
Dream,Dream,unresolved,0.0,STARTUP
Tsenta,Tsenta,unresolved,0.0,STARTUP
Veriad,Veriad,unresolved,0.0,STARTUP
Poth Labs,Poth Labs,unresolved,0.0,STARTUP
Shofo,Shofo,unresolved,0.0,STARTUP
Illume Labs,Illume Labs,unresolved,0.0,STARTUP
Multiplier,Multiplier,unresolved,0.0,STARTUP
Marker,Marker,unresolved,0.0,STARTUP
Twolabs,Twolabs,unresolved,0.0,STARTUP
Zenbu,Zenbu,unresolved,0.0,STARTUP
Light Anchor,Light Anchor,unresolved,0.0,STARTUP
GodHands,GodHands,unresolved,0.0,STARTUP
Superlog,Superlog,unresolved,0.0,STARTUP
Keyframe Labs,Keyframe Labs,unresolved,0.0,STARTUP
Pops,Pops,unresolved,0.0,STARTUP
Uno Wallet,Uno Wallet,unresolved,0.0,STARTUP
Trident,Trident,unresolved,0.0,STARTUP
rekursiv.ai,rekursiv.ai,unresolved,0.0,STARTUP
Amorphic Labs,Amorphic Labs,unresolved,0.0,STARTUP
Proprio Robotics,Proprio Robotics,unresolved,0.0,STARTUP
Kebra,Kebra,unresolved,0.0,STARTUP
Erinys,Erinys,unresolved,0.0,STARTUP
Perceptron ML,Perceptron ML,unresolved,0.0,STARTUP
Olam Labs,Olam Labs,unresolved,0.0,STARTUP
Trope,Trope,unresolved,0.0,STARTUP
Palisade,Palisade,unresolved,0.0,STARTUP
Zomma,Zomma,unresolved,0.0,STARTUP
Rex,Rex,unresolved,0.0,STARTUP
IMPACT Drones,IMPACT Drones,unresolved,0.0,STARTUP
GUILD,GUILD,unresolved,0.0,STARTUP
Mosaic,Mosaic,unresolved,0.0,STARTUP
DeepReach Inc.,DeepReach Inc.,unresolved,0.0,STARTUP
COACH,COACH,unresolved,0.0,STARTUP
Grocalo,Grocalo,unresolved,0.0,STARTUP
Touchmark,Touchmark,unresolved,0.0,STARTUP
Prodigy Research,Prodigy Research,unresolved,0.0,STARTUP
Zaplar,Zaplar,unresolved,0.0,STARTUP
Rasyn,Rasyn,unresolved,0.0,STARTUP
Alkera AI,Alkera AI,unresolved,0.0,STARTUP
Definite,Definite,unresolved,0.0,STARTUP
Traceforce,Traceforce,unresolved,0.0,STARTUP
Stratum Industries,Stratum Industries,unresolved,0.0,STARTUP
Bloomy,Bloomy,unresolved,0.0,STARTUP
Ooak Data,Ooak Data,unresolved,0.0,STARTUP
Almanac,Almanac,unresolved,0.0,STARTUP
Whitespace,Whitespace,unresolved,0.0,STARTUP
Click,Click,unresolved,0.0,STARTUP
Vendo,Vendo,unresolved,0.0,STARTUP
Rational,Rational,unresolved,0.0,STARTUP
Fabraix,Fabraix,unresolved,0.0,STARTUP
Risklytics,Risklytics,unresolved,0.0,STARTUP
Arbital,Arbital,unresolved,0.0,STARTUP
Isengard Industries Inc,Isengard Industries Inc,unresolved,0.0,STARTUP
Computable,Computable,unresolved,0.0,STARTUP
Last Accounting Company,Last Accounting Company,unresolved,0.0,STARTUP
Executor,Executor,unresolved,0.0,STARTUP
Waybill,Waybill,unresolved,0.0,STARTUP
Marengo,Marengo,unresolved,0.0,STARTUP
Agnost AI,Agnost AI,unresolved,0.0,STARTUP
Axelrod,Axelrod,unresolved,0.0,STARTUP
CarSignal,CarSignal,unresolved,0.0,STARTUP
Skymerse,Skymerse,unresolved,0.0,STARTUP
HyperProbe,HyperProbe,unresolved,0.0,STARTUP
TovenAI,TovenAI,unresolved,0.0,STARTUP
Dock,Dock,unresolved,0.0,STARTUP
Agent FM,Agent FM,unresolved,0.0,STARTUP
PRINCEPS,PRINCEPS,unresolved,0.0,STARTUP
Hebbian Robotics,Hebbian Robotics,unresolved,0.0,STARTUP
Dawn Industries,Dawn Industries,unresolved,0.0,STARTUP
hiloop,hiloop,unresolved,0.0,STARTUP
Robocurve,Robocurve,unresolved,0.0,STARTUP
Allia Health,Allia Health,unresolved,0.0,STARTUP
hardware intelligence,hardware intelligence,unresolved,0.0,STARTUP
Billow AI Labs,Billow AI Labs,unresolved,0.0,STARTUP
CoArena,CoArena,unresolved,0.0,STARTUP
Conifer,Conifer,unresolved,0.0,STARTUP
herdr,herdr,unresolved,0.0,STARTUP
Simulithic,Simulithic,unresolved,0.0,STARTUP
Qokedas,Qokedas,unresolved,0.0,STARTUP
Forward,Forward,unresolved,0.0,STARTUP
Lantern AI,Lantern AI,unresolved,0.0,STARTUP
Vorelios,Vorelios,unresolved,0.0,STARTUP
Redoubt Insurance,Redoubt Insurance,unresolved,0.0,STARTUP
LeadGenius,LeadGenius,exact,1.0,PRODUCT
Plivo,Plivo,exact,1.0,PRODUCT
RADAR,RADAR,exact,1.0,PRODUCT
Cruise,Cruise,exact,1.0,PRODUCT
MixerBox,MixerBox,exact,1.0,PRODUCT
Akido Labs,Akido Labs,exact,1.0,PRODUCT
Paperspace,Paperspace,exact,1.0,PRODUCT
Smarking,Smarking,exact,1.0,PRODUCT
Resolve,Resolve,exact,1.0,PRODUCT
SigOpt,SigOpt,exact,1.0,PRODUCT
Tara AI,Tara AI,exact,1.0,PRODUCT
SnapMagic,SnapMagic,exact,1.0,PRODUCT
Microhealth,Microhealth,exact,1.0,PRODUCT
Deepgram,Deepgram,exact,1.0,PRODUCT
Daily,Daily,exact,1.0,PRODUCT
Netomi,Netomi,exact,1.0,PRODUCT
Podium,Podium,exact,1.0,PRODUCT
HistoWiz,HistoWiz,exact,1.0,PRODUCT
Sendbird,Sendbird,exact,1.0,PRODUCT
Iris Automation,Iris Automation,exact,1.0,PRODUCT
OneChronos,OneChronos,exact,1.0,PRODUCT
Airo Health,Airo Health,exact,1.0,PRODUCT
Athelas,Athelas,exact,1.0,PRODUCT
Entry,Entry,exact,1.0,PRODUCT
"Veryfi, Inc.","Veryfi, Inc.",exact,1.0,PRODUCT
AlemHealth,AlemHealth,exact,1.0,PRODUCT
NanoNets,NanoNets,exact,1.0,PRODUCT
Ridecell,Ridecell,exact,1.0,PRODUCT
Skyways,Skyways,exact,1.0,PRODUCT
Standard AI,Standard AI,exact,1.0,PRODUCT
Spect,Spect,exact,1.0,PRODUCT
AssemblyAI,AssemblyAI,exact,1.0,PRODUCT
Thematic,Thematic,exact,1.0,PRODUCT
FollowUpThen,FollowUpThen,exact,1.0,PRODUCT
Jasper.ai,Jasper.ai,exact,1.0,PRODUCT
Assembly,Assembly,exact,1.0,PRODUCT
Fondo,Fondo,exact,1.0,PRODUCT
Weekend (fmr. Volley),Weekend (fmr. Volley),exact,1.0,PRODUCT
Tilt (f.k.a. Delphia),Tilt (f.k.a. Delphia),exact,1.0,PRODUCT
Memora Health,Memora Health,exact,1.0,PRODUCT
Observe.AI,Observe.AI,exact,1.0,PRODUCT
Helloverify,Helloverify,exact,1.0,PRODUCT
Within,Within,exact,1.0,PRODUCT
Searchlight,Searchlight,exact,1.0,PRODUCT
JITX,JITX,exact,1.0,PRODUCT
Anima App,Anima App,exact,1.0,PRODUCT
LabelFlow,LabelFlow,exact,1.0,PRODUCT
Regology,Regology,exact,1.0,PRODUCT
Alpha Vantage,Alpha Vantage,exact,1.0,PRODUCT
Prodigal,Prodigal,exact,1.0,PRODUCT
TENDERD,TENDERD,unresolved,0.0,PRODUCT
SPATE,SPATE,unresolved,0.0,PRODUCT
LemonBox,LemonBox,unresolved,0.0,PRODUCT
Aesthetic,Aesthetic,unresolved,0.0,PRODUCT
Overview,Overview,unresolved,0.0,PRODUCT
AllSome Fulfillment,AllSome Fulfillment,unresolved,0.0,PRODUCT
Hatch,Hatch,unresolved,0.0,PRODUCT
BrainKey,BrainKey,unresolved,0.0,PRODUCT
Tailornova/Couturme,Tailornova/Couturme,unresolved,0.0,PRODUCT
Demodesk,Demodesk,unresolved,0.0,PRODUCT
Probably Genetic,Probably Genetic,unresolved,0.0,PRODUCT
Bunkerhill Health,Bunkerhill Health,unresolved,0.0,PRODUCT
Autodial prev Qwest,Autodial prev Qwest,unresolved,0.0,PRODUCT
Hypnos,Hypnos,unresolved,0.0,PRODUCT
Allure Systems,Allure Systems,unresolved,0.0,PRODUCT
Kraftful,Kraftful,unresolved,0.0,PRODUCT
Soteris,Soteris,unresolved,0.0,PRODUCT
Yummy Future,Yummy Future,unresolved,0.0,PRODUCT
Rosebud AI,Rosebud AI,unresolved,0.0,PRODUCT
Tensil,Tensil,unresolved,0.0,PRODUCT
Vahan,Vahan,unresolved,0.0,PRODUCT
Finlens,Finlens,unresolved,0.0,PRODUCT
Hightouch,Hightouch,unresolved,0.0,PRODUCT
Meridian Industries,Meridian Industries,unresolved,0.0,PRODUCT
Taskade,Taskade,unresolved,0.0,PRODUCT
Motion,Motion,unresolved,0.0,PRODUCT
Flowglad,Flowglad,unresolved,0.0,PRODUCT
MindsDB,MindsDB,unresolved,0.0,PRODUCT
Segmed,Segmed,unresolved,0.0,PRODUCT
Nextmv,Nextmv,unresolved,0.0,PRODUCT
Datasaur,Datasaur,unresolved,0.0,PRODUCT
Dashworks,Dashworks,unresolved,0.0,PRODUCT
Replicate,Replicate,unresolved,0.0,PRODUCT
Basedash,Basedash,unresolved,0.0,PRODUCT
Clayboard,Clayboard,unresolved,0.0,PRODUCT
Visual One,Visual One,unresolved,0.0,PRODUCT
Ello,Ello,unresolved,0.0,PRODUCT
QueryPie AI,QueryPie AI,unresolved,0.0,PRODUCT
Kinter,Kinter,unresolved,0.0,PRODUCT
Dropbase,Dropbase,unresolved,0.0,PRODUCT
Photoroom,Photoroom,unresolved,0.0,PRODUCT
Modernbanc,Modernbanc,unresolved,0.0,PRODUCT
Recurrency,Recurrency,unresolved,0.0,PRODUCT
UrbanKisaan,UrbanKisaan,unresolved,0.0,PRODUCT
Atmo,Atmo,unresolved,0.0,PRODUCT
Airbyte,Airbyte,unresolved,0.0,PRODUCT
Legionfarm,Legionfarm,unresolved,0.0,PRODUCT
Algen Biotechnologies,Algen Biotechnologies,unresolved,0.0,PRODUCT
Roboflow,Roboflow,unresolved,0.0,PRODUCT
inFeedo AI,inFeedo AI,unresolved,0.0,PRODUCT
Datafold,Datafold,unresolved,0.0,PRODUCT
Hypotenuse AI,Hypotenuse AI,unresolved,0.0,PRODUCT
CoreCare,CoreCare,unresolved,0.0,PRODUCT
Humanloop,Humanloop,unresolved,0.0,PRODUCT
Nextera Robotics | DIDGE.ai,Nextera Robotics | DIDGE.ai,unresolved,0.0,PRODUCT
BIK,BIK,unresolved,0.0,PRODUCT
Aquarium Learning,Aquarium Learning,unresolved,0.0,PRODUCT
Dataland,Dataland,unresolved,0.0,PRODUCT
Mito,Mito,unresolved,0.0,PRODUCT
"Warmly,","Warmly,",unresolved,0.0,PRODUCT
Heron Data,Heron Data,unresolved,0.0,PRODUCT
Degrees of Freedom,Degrees of Freedom,unresolved,0.0,PRODUCT
Humaans,Humaans,unresolved,0.0,PRODUCT
RocketSDR,RocketSDR,unresolved,0.0,PRODUCT
Flux Auto,Flux Auto,unresolved,0.0,PRODUCT
Avocado,Avocado,unresolved,0.0,PRODUCT
Pragmatic Leaders (Ankai Inc),Pragmatic Leaders (Ankai Inc),unresolved,0.0,PRODUCT
Encord,Encord,unresolved,0.0,PRODUCT
Cyble,Cyble,unresolved,0.0,PRODUCT
Expent Inc,Expent Inc,unresolved,0.0,PRODUCT
Version Story Compare,Version Story Compare,unresolved,0.0,PRODUCT
Parsagon,Parsagon,unresolved,0.0,PRODUCT
Quadrant Health,Quadrant Health,unresolved,0.0,PRODUCT
Popl,Popl,unresolved,0.0,PRODUCT
Fathom,Fathom,unresolved,0.0,PRODUCT
LiveFlow,LiveFlow,unresolved,0.0,PRODUCT
Datrics,Datrics,unresolved,0.0,PRODUCT
Tractian,Tractian,unresolved,0.0,PRODUCT
unSurvey,unSurvey,unresolved,0.0,PRODUCT
Reclaim Protocol,Reclaim Protocol,unresolved,0.0,PRODUCT
Biodock,Biodock,unresolved,0.0,PRODUCT
Lamar Health,Lamar Health,unresolved,0.0,PRODUCT
Rejoy Health,Rejoy Health,unresolved,0.0,PRODUCT
Gigs,Gigs,unresolved,0.0,PRODUCT
Friz,Friz,unresolved,0.0,PRODUCT
MindPortal,MindPortal,unresolved,0.0,PRODUCT
Waydev,Waydev,unresolved,0.0,PRODUCT
AXAR AI,AXAR AI,unresolved,0.0,PRODUCT
Journey,Journey,unresolved,0.0,PRODUCT
Legion Health,Legion Health,unresolved,0.0,PRODUCT
Superwall,Superwall,unresolved,0.0,PRODUCT
Mindstate Design Labs,Mindstate Design Labs,unresolved,0.0,PRODUCT
Jestor,Jestor,unresolved,0.0,PRODUCT
Potion,Potion,unresolved,0.0,PRODUCT
Replo,Replo,unresolved,0.0,PRODUCT
FirstQuadrant,FirstQuadrant,unresolved,0.0,PRODUCT
Kalam Labs,Kalam Labs,unresolved,0.0,PRODUCT
Affogato AI,Affogato AI,unresolved,0.0,PRODUCT
Coulomb AI,Coulomb AI,unresolved,0.0,PRODUCT
Confido,Confido,unresolved,0.0,PRODUCT
Instalab,Instalab,unresolved,0.0,PRODUCT
RGI Labs,RGI Labs,unresolved,0.0,PRODUCT
Soco,Soco,unresolved,0.0,PRODUCT
SnapCalorie,SnapCalorie,unresolved,0.0,PRODUCT
Kaya,Kaya,unresolved,0.0,PRODUCT
Redbean,Redbean,unresolved,0.0,PRODUCT
Hyperbrowser,Hyperbrowser,unresolved,0.0,PRODUCT
Tiriel AI,Tiriel AI,unresolved,0.0,PRODUCT
DigiBuild,DigiBuild,unresolved,0.0,PRODUCT
OneStopKitchen,OneStopKitchen,unresolved,0.0,PRODUCT
Scispot,Scispot,unresolved,0.0,PRODUCT
Coinrule,Coinrule,unresolved,0.0,PRODUCT
Malloc Inc,Malloc Inc,unresolved,0.0,PRODUCT
ShipBlu,ShipBlu,unresolved,0.0,PRODUCT
GetDot,GetDot,unresolved,0.0,PRODUCT
Miniloop,Miniloop,unresolved,0.0,PRODUCT
OneSchema,OneSchema,unresolved,0.0,PRODUCT
Forage Mail,Forage Mail,unresolved,0.0,PRODUCT
aSim,aSim,unresolved,0.0,PRODUCT
Spark Studio,Spark Studio,unresolved,0.0,PRODUCT
Mach9,Mach9,unresolved,0.0,PRODUCT
Tenyks,Tenyks,unresolved,0.0,PRODUCT
Telmai,Telmai,unresolved,0.0,PRODUCT
Zuma,Zuma,unresolved,0.0,PRODUCT
Shape,Shape,unresolved,0.0,PRODUCT
ContraForce,ContraForce,unresolved,0.0,PRODUCT
Output Biosciences,Output Biosciences,unresolved,0.0,PRODUCT
Bytebot,Bytebot,unresolved,0.0,PRODUCT
Exa,Exa,unresolved,0.0,PRODUCT
Attack Capital,Attack Capital,unresolved,0.0,PRODUCT
SilkChart,SilkChart,unresolved,0.0,PRODUCT
Strac,Strac,unresolved,0.0,PRODUCT
Sieve,Sieve,unresolved,0.0,PRODUCT
PolicyFly,PolicyFly,unresolved,0.0,PRODUCT
Sota2,Sota2,unresolved,0.0,PRODUCT
Sei AI,Sei AI,unresolved,0.0,PRODUCT
Axross Pte Ltd,Axross Pte Ltd,unresolved,0.0,PRODUCT
Spinach AI,Spinach AI,unresolved,0.0,PRODUCT
Nyckel,Nyckel,unresolved,0.0,PRODUCT
Gym Class,Gym Class,unresolved,0.0,PRODUCT
Kaso,Kaso,unresolved,0.0,PRODUCT
Bobidi,Bobidi,unresolved,0.0,PRODUCT
Criya,Criya,unresolved,0.0,PRODUCT
haddock,haddock,unresolved,0.0,PRODUCT
Cerebrium,Cerebrium,unresolved,0.0,PRODUCT
Versable,Versable,unresolved,0.0,PRODUCT
Dart,Dart,unresolved,0.0,PRODUCT
Flagright,Flagright,unresolved,0.0,PRODUCT
T3 Chat,T3 Chat,unresolved,0.0,PRODUCT
Sphere,Sphere,unresolved,0.0,PRODUCT
RefineTrain AI,RefineTrain AI,unresolved,0.0,PRODUCT
PermitFlow,PermitFlow,unresolved,0.0,PRODUCT
Siftly,Siftly,unresolved,0.0,PRODUCT
Velt,Velt,unresolved,0.0,PRODUCT
Curacel,Curacel,unresolved,0.0,PRODUCT
Finnt,Finnt,unresolved,0.0,PRODUCT
Lovage,Lovage,unresolved,0.0,PRODUCT
SmartHelio,SmartHelio,unresolved,0.0,PRODUCT
Airwork,Airwork,unresolved,0.0,PRODUCT
Cinder,Cinder,unresolved,0.0,PRODUCT
BotCity,BotCity,unresolved,0.0,PRODUCT
Vimmerse,Vimmerse,unresolved,0.0,PRODUCT
Broccoli AI,Broccoli AI,unresolved,0.0,PRODUCT
Bemlo,Bemlo,unresolved,0.0,PRODUCT
Talentropy.ai,Talentropy.ai,unresolved,0.0,PRODUCT
mutable.ai,mutable.ai,unresolved,0.0,PRODUCT
Theneo,Theneo,unresolved,0.0,PRODUCT
Ponyrun,Ponyrun,unresolved,0.0,PRODUCT
Top Road,Top Road,unresolved,0.0,PRODUCT
HOAi,HOAi,unresolved,0.0,PRODUCT
Status,Status,unresolved,0.0,PRODUCT
Shaped,Shaped,unresolved,0.0,PRODUCT
Ploomber,Ploomber,unresolved,0.0,PRODUCT
Housewarming,Housewarming,unresolved,0.0,PRODUCT
Blink,Blink,unresolved,0.0,PRODUCT
Workflow86,Workflow86,unresolved,0.0,PRODUCT
Codec,Codec,unresolved,0.0,PRODUCT
Postal,Postal,unresolved,0.0,PRODUCT
AYC Fund,AYC Fund,unresolved,0.0,PRODUCT
Kenobi,Kenobi,unresolved,0.0,PRODUCT
Query Vary,Query Vary,unresolved,0.0,PRODUCT
MSPilot,MSPilot,unresolved,0.0,PRODUCT
Poly,Poly,unresolved,0.0,PRODUCT
Layerup,Layerup,unresolved,0.0,PRODUCT
Paces,Paces,unresolved,0.0,PRODUCT
Airtrain AI,Airtrain AI,unresolved,0.0,PRODUCT
Star,Star,unresolved,0.0,PRODUCT
Julius,Julius,unresolved,0.0,PRODUCT
Dialect,Dialect,unresolved,0.0,PRODUCT
SigmaMind AI,SigmaMind AI,unresolved,0.0,PRODUCT
Superpowered AI,Superpowered AI,unresolved,0.0,PRODUCT
Makeasite,Makeasite,unresolved,0.0,PRODUCT
Pasito,Pasito,unresolved,0.0,PRODUCT
Blitz,Blitz,unresolved,0.0,PRODUCT
Impractical,Impractical,unresolved,0.0,PRODUCT
CustomerOS,CustomerOS,unresolved,0.0,PRODUCT
CODEXA,CODEXA,unresolved,0.0,PRODUCT
Paragon AI,Paragon AI,unresolved,0.0,PRODUCT
Midplane,Midplane,unresolved,0.0,PRODUCT
Blee,Blee,unresolved,0.0,PRODUCT
Activepieces,Activepieces,unresolved,0.0,PRODUCT
Popsy,Popsy,unresolved,0.0,PRODUCT
Juicebox,Juicebox,unresolved,0.0,PRODUCT
Phind,Phind,unresolved,0.0,PRODUCT
Unify,Unify,unresolved,0.0,PRODUCT
Mistle,Mistle,unresolved,0.0,PRODUCT
100x,100x,unresolved,0.0,PRODUCT
Hedgehog,Hedgehog,unresolved,0.0,PRODUCT
Latent Space,Latent Space,unresolved,0.0,PRODUCT
AviaryAI,AviaryAI,unresolved,0.0,PRODUCT
Quinn,Quinn,unresolved,0.0,PRODUCT
Aurelian,Aurelian,unresolved,0.0,PRODUCT
Metriport,Metriport,unresolved,0.0,PRODUCT
Fini,Fini,unresolved,0.0,PRODUCT
Atlas,Atlas,unresolved,0.0,PRODUCT
Sanifu,Sanifu,unresolved,0.0,PRODUCT
HOMLI,HOMLI,unresolved,0.0,PRODUCT
Boton,Boton,unresolved,0.0,PRODUCT
Avina,Avina,unresolved,0.0,PRODUCT
Invofox,Invofox,unresolved,0.0,PRODUCT
TypeLess,TypeLess,unresolved,0.0,PRODUCT
Firecrawl,Firecrawl,unresolved,0.0,PRODUCT
Wondercraft,Wondercraft,unresolved,0.0,PRODUCT
Clearline,Clearline,unresolved,0.0,PRODUCT
Monterey AI,Monterey AI,unresolved,0.0,PRODUCT
Delfino AI,Delfino AI,unresolved,0.0,PRODUCT
Intuned,Intuned,unresolved,0.0,PRODUCT
Polymath Robotics,Polymath Robotics,unresolved,0.0,PRODUCT
Sameday,Sameday,unresolved,0.0,PRODUCT
zudo.work,zudo.work,unresolved,0.0,PRODUCT
Middleware,Middleware,unresolved,0.0,PRODUCT
StackAI,StackAI,unresolved,0.0,PRODUCT
Designbase,Designbase,unresolved,0.0,PRODUCT
Blyss,Blyss,unresolved,0.0,PRODUCT
Trigger.dev,Trigger.dev,unresolved,0.0,PRODUCT
Paperplane,Paperplane,unresolved,0.0,PRODUCT
Lume,Lume,unresolved,0.0,PRODUCT
Concourse,Concourse,unresolved,0.0,PRODUCT
Backdrop,Backdrop,unresolved,0.0,PRODUCT
Demospace,Demospace,unresolved,0.0,PRODUCT
Brewit,Brewit,unresolved,0.0,PRODUCT
Palomma,Palomma,unresolved,0.0,PRODUCT
Ohm,Ohm,unresolved,0.0,PRODUCT
Salient,Salient,unresolved,0.0,PRODUCT
Dataglade,Dataglade,unresolved,0.0,PRODUCT
CreatorML,CreatorML,unresolved,0.0,PRODUCT
Scanbase,Scanbase,unresolved,0.0,PRODUCT
Bluebirds,Bluebirds,unresolved,0.0,PRODUCT
Gooseworks,Gooseworks,unresolved,0.0,PRODUCT
Frigade,Frigade,unresolved,0.0,PRODUCT
Haven,Haven,unresolved,0.0,PRODUCT
coil inc.,coil inc.,unresolved,0.0,PRODUCT
Outerbase,Outerbase,unresolved,0.0,PRODUCT
co.dev,co.dev,unresolved,0.0,PRODUCT
Langfuse,Langfuse,unresolved,0.0,PRODUCT
Extend,Extend,unresolved,0.0,PRODUCT
Floworks,Floworks,unresolved,0.0,PRODUCT
Iliad,Iliad,unresolved,0.0,PRODUCT
EzDubs,EzDubs,unresolved,0.0,PRODUCT
Wild Moose,Wild Moose,unresolved,0.0,PRODUCT
ShortLoop,ShortLoop,unresolved,0.0,PRODUCT
Truewind,Truewind,unresolved,0.0,PRODUCT
TableFlow,TableFlow,unresolved,0.0,PRODUCT
KV Cash,KV Cash,unresolved,0.0,PRODUCT
Magicflow 𐂂,Magicflow 𐂂,unresolved,0.0,PRODUCT
222,222,unresolved,0.0,PRODUCT
Boundary,Boundary,unresolved,0.0,PRODUCT
SensorSurf,SensorSurf,unresolved,0.0,PRODUCT
Hadrius,Hadrius,unresolved,0.0,PRODUCT
Fairway Health,Fairway Health,unresolved,0.0,PRODUCT
Sherloq,Sherloq,unresolved,0.0,PRODUCT
Finic,Finic,unresolved,0.0,PRODUCT
Hippo Scribe,Hippo Scribe,unresolved,0.0,PRODUCT
SuperKalam,SuperKalam,unresolved,0.0,PRODUCT
Pylon,Pylon,unresolved,0.0,PRODUCT
Epsilon,Epsilon,unresolved,0.0,PRODUCT
Helios,Helios,unresolved,0.0,PRODUCT
Hindsight,Hindsight,unresolved,0.0,PRODUCT
OpenInt,OpenInt,unresolved,0.0,PRODUCT
Decohere,Decohere,unresolved,0.0,PRODUCT
CodeParrot AI,CodeParrot AI,unresolved,0.0,PRODUCT
Berry,Berry,unresolved,0.0,PRODUCT
Fabius,Fabius,unresolved,0.0,PRODUCT
Metal,Metal,unresolved,0.0,PRODUCT
Persana AI,Persana AI,unresolved,0.0,PRODUCT
Adri AI,Adri AI,unresolved,0.0,PRODUCT
Second,Second,unresolved,0.0,PRODUCT
Warp,Warp,unresolved,0.0,PRODUCT
Fetchr,Fetchr,unresolved,0.0,PRODUCT
Yuma AI,Yuma AI,unresolved,0.0,PRODUCT
kapa.ai,kapa.ai,unresolved,0.0,PRODUCT
Metoro,Metoro,unresolved,0.0,PRODUCT
Accend,Accend,unresolved,0.0,PRODUCT
Remy,Remy,unresolved,0.0,PRODUCT
Diligent,Diligent,unresolved,0.0,PRODUCT
Readily,Readily,unresolved,0.0,PRODUCT
Cedana,Cedana,unresolved,0.0,PRODUCT
OpenTools,OpenTools,unresolved,0.0,PRODUCT
Atla,Atla,unresolved,0.0,PRODUCT
Mandel AI,Mandel AI,unresolved,0.0,PRODUCT
Prosper,Prosper,unresolved,0.0,PRODUCT
Subsets,Subsets,unresolved,0.0,PRODUCT
GreenTally,GreenTally,unresolved,0.0,PRODUCT
Baud,Baud,unresolved,0.0,PRODUCT
SID,SID,unresolved,0.0,PRODUCT
